time,open,high,low,close
2013-01-09 04:00:00,1.30736,1.30931,1.30704,1.30762
2013-01-09 08:00:00,1.30762,1.30956,1.30486,1.30502
2013-01-09 12:00:00,1.30502,1.3064,1.30362,1.30424
2013-01-09 16:00:00,1.30424,1.30797,1.30415,1.30544
2013-01-09 20:00:00,1.30544,1.30678,1.30518,1.30531
2013-01-10 00:00:00,1.3053,1.30556,1.30385,1.305
2013-01-10 04:00:00,1.30501,1.30745,1.30422,1.30672
2013-01-10 08:00:00,1.30672,1.31097,1.30565,1.31028
2013-01-10 12:00:00,1.31029,1.32189,1.30928,1.32142
2013-01-10 16:00:00,1.3214,1.32657,1.32093,1.32525
2013-01-10 20:00:00,1.32525,1.32791,1.32482,1.32722
2013-01-11 00:00:00,1.32723,1.32764,1.325,1.32557
2013-01-11 04:00:00,1.32557,1.3277,1.32485,1.3272
2013-01-11 08:00:00,1.3272,1.32832,1.32516,1.32521
2013-01-11 12:00:00,1.32522,1.33653,1.32479,1.33448
2013-01-11 16:00:00,1.33448,1.33622,1.33362,1.33391
2013-01-11 20:00:00,1.33391,1.33455,1.3331,1.33424
2013-01-13 20:00:00,1.33605,1.33685,1.33498,1.33579
2013-01-14 00:00:00,1.33579,1.34037,1.33528,1.33972
2013-01-14 04:00:00,1.33973,1.34,1.337,1.33782
2013-01-14 08:00:00,1.33781,1.33897,1.33475,1.33623
2013-01-14 12:00:00,1.33623,1.33698,1.33356,1.33668
2013-01-14 16:00:00,1.33668,1.33794,1.33538,1.33793
2013-01-14 20:00:00,1.33794,1.33931,1.33716,1.33769
2013-01-15 00:00:00,1.33771,1.33933,1.33555,1.33568
2013-01-15 04:00:00,1.33569,1.33646,1.33337,1.33469
2013-01-15 08:00:00,1.33469,1.33876,1.33359,1.3347
2013-01-15 12:00:00,1.3347,1.33567,1.33099,1.3348
2013-01-15 16:00:00,1.33482,1.33495,1.3272,1.32976
2013-01-15 20:00:00,1.32978,1.33185,1.32933,1.33088
2013-01-16 00:00:00,1.33089,1.33173,1.32789,1.32873
2013-01-16 04:00:00,1.32875,1.3297,1.32708,1.32793
2013-01-16 08:00:00,1.32794,1.33246,1.32618,1.3309
2013-01-16 12:00:00,1.33093,1.33169,1.32565,1.3296
2013-01-16 16:00:00,1.32959,1.3311,1.32759,1.32896
2013-01-16 20:00:00,1.32894,1.32941,1.32766,1.32845
2013-01-17 00:00:00,1.32845,1.33147,1.32735,1.32841
2013-01-17 04:00:00,1.32839,1.33064,1.32696,1.32923
2013-01-17 08:00:00,1.32923,1.33727,1.32913,1.33636
2013-01-17 12:00:00,1.33638,1.33775,1.33335,1.33567
2013-01-17 16:00:00,1.33566,1.33873,1.33417,1.33854
2013-01-17 20:00:00,1.33852,1.33867,1.33688,1.33738
2013-01-18 00:00:00,1.33737,1.3386,1.33615,1.33849
2013-01-18 04:00:00,1.33849,1.3398,1.33727,1.33942
2013-01-18 08:00:00,1.33943,1.33948,1.3333,1.33523
2013-01-18 12:00:00,1.33524,1.33702,1.32895,1.32905
2013-01-18 16:00:00,1.32906,1.33318,1.32803,1.33204
2013-01-18 20:00:00,1.33206,1.33234,1.33119,1.3318
2013-01-20 20:00:00,1.33107,1.33237,1.33066,1.33176
2013-01-21 00:00:00,1.33174,1.333,1.33018,1.33182
2013-01-21 04:00:00,1.33184,1.33319,1.33078,1.33219
2013-01-21 08:00:00,1.33226,1.33299,1.32998,1.33131
2013-01-21 12:00:00,1.33134,1.33234,1.33049,1.33144
2013-01-21 16:00:00,1.33144,1.332,1.33084,1.33157
2013-01-21 20:00:00,1.33161,1.3318,1.33081,1.33095
2013-01-22 00:00:00,1.33096,1.33278,1.33,1.3327
2013-01-22 04:00:00,1.3327,1.33712,1.3327,1.33602
2013-01-22 08:00:00,1.336,1.33672,1.32668,1.33462
2013-01-22 12:00:00,1.33461,1.3351,1.3278,1.32868
2013-01-22 16:00:00,1.32864,1.33189,1.32801,1.33174
2013-01-22 20:00:00,1.33174,1.33275,1.33116,1.33125
2013-01-23 00:00:00,1.33127,1.33292,1.33102,1.3314
2013-01-23 04:00:00,1.3314,1.33163,1.32889,1.3299
2013-01-23 08:00:00,1.32988,1.33443,1.3285,1.33366
2013-01-23 12:00:00,1.33369,1.33542,1.32655,1.32816
2013-01-23 16:00:00,1.32817,1.33201,1.32768,1.33201
2013-01-23 20:00:00,1.33205,1.33238,1.33032,1.33067
2013-01-24 00:00:00,1.33068,1.33246,1.32972,1.33158
2013-01-24 04:00:00,1.33157,1.33469,1.32974,1.33039
2013-01-24 08:00:00,1.33038,1.33426,1.32859,1.33233
2013-01-24 12:00:00,1.33233,1.33773,1.33225,1.33737
2013-01-24 16:00:00,1.33737,1.33925,1.33638,1.33721
2013-01-24 20:00:00,1.33719,1.3382,1.33665,1.33674
2013-01-25 00:00:00,1.33674,1.33752,1.33497,1.33559
2013-01-25 04:00:00,1.33558,1.34186,1.33524,1.34093
2013-01-25 08:00:00,1.34094,1.3463,1.34055,1.34305
2013-01-25 12:00:00,1.34305,1.34788,1.34305,1.34759
2013-01-25 16:00:00,1.34759,1.34759,1.34508,1.34643
2013-01-25 20:00:00,1.34641,1.34674,1.34498,1.34587
2013-01-27 20:00:00,1.34651,1.34709,1.34531,1.34647
2013-01-28 00:00:00,1.34647,1.34696,1.34503,1.34517
2013-01-28 04:00:00,1.34517,1.34676,1.343,1.34323
2013-01-28 08:00:00,1.3432,1.34581,1.34244,1.34363
2013-01-28 12:00:00,1.34363,1.34765,1.34288,1.34617
2013-01-28 16:00:00,1.34611,1.34678,1.34427,1.34558
2013-01-28 20:00:00,1.34559,1.34592,1.34433,1.34469
2013-01-29 00:00:00,1.3447,1.34583,1.34427,1.3452
2013-01-29 04:00:00,1.3452,1.34604,1.34285,1.3438
2013-01-29 08:00:00,1.3438,1.34584,1.3414,1.343
2013-01-29 12:00:00,1.343,1.34943,1.3426,1.34763
2013-01-29 16:00:00,1.34759,1.34968,1.34615,1.34868
2013-01-29 20:00:00,1.34867,1.34965,1.34845,1.34874
2013-01-30 00:00:00,1.34874,1.34949,1.34845,1.34892
2013-01-30 04:00:00,1.34892,1.35154,1.34817,1.35121
2013-01-30 08:00:00,1.35121,1.35609,1.3498,1.35445
2013-01-30 12:00:00,1.35446,1.35762,1.35325,1.35692
2013-01-30 16:00:00,1.35694,1.3587,1.35581,1.35666
2013-01-30 20:00:00,1.35666,1.3577,1.35614,1.35682
2013-01-31 00:00:00,1.3568,1.35734,1.35621,1.35724
2013-01-31 04:00:00,1.35724,1.3584,1.35439,1.35518
2013-01-31 08:00:00,1.35517,1.35707,1.35408,1.3552
2013-01-31 12:00:00,1.35522,1.35928,1.35449,1.35739
2013-01-31 16:00:00,1.35737,1.35897,1.35674,1.35745
2013-01-31 20:00:00,1.35746,1.36165,1.35717,1.3611
2013-02-01 00:00:00,1.36115,1.3623,1.35999,1.36082
2013-02-01 04:00:00,1.36084,1.36395,1.3604,1.36274
2013-02-01 08:00:00,1.36276,1.36745,1.3607,1.36389
2013-02-01 12:00:00,1.36387,1.36975,1.3586,1.36953
2013-02-01 16:00:00,1.36952,1.37108,1.36582,1.36622
2013-02-01 20:00:00,1.3662,1.36657,1.36386,1.36391
2013-02-03 20:00:00,1.36521,1.36571,1.36449,1.36449
2013-02-04 00:00:00,1.36448,1.36486,1.3622,1.3629
2013-02-04 04:00:00,1.3629,1.36361,1.3618,1.36268
2013-02-04 08:00:00,1.36267,1.36267,1.35556,1.35591
2013-02-04 12:00:00,1.3559,1.35804,1.35445,1.35575
2013-02-04 16:00:00,1.35576,1.35594,1.3505,1.35186
2013-02-04 20:00:00,1.35187,1.35206,1.34988,1.35104
2013-02-05 00:00:00,1.35103,1.35156,1.3486,1.34932
2013-02-05 04:00:00,1.34932,1.34946,1.34577,1.347
2013-02-05 08:00:00,1.347,1.35672,1.34691,1.35553
2013-02-05 12:00:00,1.35554,1.35682,1.3501,1.35284
2013-02-05 16:00:00,1.35283,1.35972,1.35242,1.35845
2013-02-05 20:00:00,1.35846,1.35903,1.35735,1.35825
2013-02-06 00:00:00,1.35825,1.35957,1.3572,1.35816
2013-02-06 04:00:00,1.35814,1.35829,1.35291,1.35448
2013-02-06 08:00:00,1.35447,1.35491,1.35128,1.35301
2013-02-06 12:00:00,1.35303,1.3543,1.34951,1.35372
2013-02-06 16:00:00,1.35372,1.35413,1.351,1.35247
2013-02-06 20:00:00,1.35248,1.35262,1.3516,1.35218
2013-02-07 00:00:00,1.35216,1.35233,1.35029,1.3506
2013-02-07 04:00:00,1.35061,1.35423,1.35061,1.35285
2013-02-07 08:00:00,1.35287,1.35769,1.35186,1.35639
2013-02-07 12:00:00,1.35641,1.35742,1.33706,1.33899
2013-02-07 16:00:00,1.33895,1.34075,1.33786,1.3403
2013-02-07 20:00:00,1.34028,1.34043,1.33815,1.33827
2013-02-08 00:00:00,1.33826,1.34162,1.33825,1.34093
2013-02-08 04:00:00,1.34094,1.34163,1.33816,1.33962
2013-02-08 08:00:00,1.33963,1.34288,1.33927,1.3412
2013-02-08 12:00:00,1.34123,1.34229,1.3361,1.33802
2013-02-08 16:00:00,1.33802,1.3388,1.33531,1.33622
2013-02-08 20:00:00,1.33623,1.3371,1.33599,1.33662
2013-02-10 20:00:00,1.33673,1.3374,1.33635,1.3366
2013-02-11 00:00:00,1.33658,1.33784,1.33638,1.3374
2013-02-11 04:00:00,1.3374,1.33907,1.33667,1.33719
2013-02-11 08:00:00,1.33719,1.34044,1.3357,1.33804
2013-02-11 12:00:00,1.33802,1.34121,1.33617,1.33785
2013-02-11 16:00:00,1.33785,1.34273,1.33777,1.33886
2013-02-11 20:00:00,1.33886,1.34136,1.33811,1.34016
2013-02-12 00:00:00,1.34016,1.34092,1.33885,1.33931
2013-02-12 04:00:00,1.33933,1.33938,1.33685,1.33801
2013-02-12 08:00:00,1.33801,1.34664,1.33635,1.34454
2013-02-12 12:00:00,1.34454,1.34753,1.34094,1.34632
2013-02-12 16:00:00,1.34636,1.34685,1.34409,1.34412
2013-02-12 20:00:00,1.34415,1.34579,1.34411,1.34521
2013-02-13 00:00:00,1.34519,1.34559,1.34376,1.34431
2013-02-13 04:00:00,1.34431,1.34713,1.3438,1.34641
2013-02-13 08:00:00,1.34642,1.34952,1.3451,1.34884
2013-02-13 12:00:00,1.34889,1.35196,1.34262,1.34362
2013-02-13 16:00:00,1.34364,1.34596,1.34337,1.34484
2013-02-13 20:00:00,1.34484,1.3453,1.3442,1.34444
2013-02-14 00:00:00,1.34444,1.34551,1.34413,1.34429
2013-02-14 04:00:00,1.34429,1.34454,1.33821,1.33869
2013-02-14 08:00:00,1.3387,1.3414,1.3315,1.33256
2013-02-14 12:00:00,1.33256,1.33509,1.33194,1.33418
2013-02-14 16:00:00,1.33418,1.33485,1.33214,1.33462
2013-02-14 20:00:00,1.33464,1.33709,1.33445,1.33498
2013-02-15 00:00:00,1.33499,1.33691,1.33467,1.33637
2013-02-15 04:00:00,1.33636,1.33929,1.3347,1.33784
2013-02-15 08:00:00,1.33782,1.33786,1.33107,1.33315
2013-02-15 12:00:00,1.3332,1.33757,1.3306,1.33504
2013-02-15 16:00:00,1.33504,1.33649,1.33483,1.33545
2013-02-15 20:00:00,1.33544,1.33682,1.33542,1.33618
2013-02-17 20:00:00,1.33503,1.3357,1.33369,1.33388
2013-02-18 00:00:00,1.33388,1.33467,1.33254,1.33285
2013-02-18 04:00:00,1.33285,1.33529,1.33277,1.33354
2013-02-18 08:00:00,1.33355,1.33787,1.3321,1.3351
2013-02-18 12:00:00,1.3351,1.33653,1.33325,1.33496
2013-02-18 16:00:00,1.33496,1.33544,1.33468,1.33506
2013-02-18 20:00:00,1.33506,1.33644,1.33456,1.33484
2013-02-19 00:00:00,1.33484,1.3351,1.33385,1.3347
2013-02-19 04:00:00,1.33469,1.33601,1.33335,1.33368
2013-02-19 08:00:00,1.33367,1.33728,1.33285,1.33366
2013-02-19 12:00:00,1.33364,1.33715,1.33327,1.33563
2013-02-19 16:00:00,1.33564,1.33956,1.33554,1.33881
2013-02-19 20:00:00,1.33881,1.33958,1.33822,1.33951
2013-02-20 00:00:00,1.33948,1.34341,1.3393,1.34127
2013-02-20 04:00:00,1.34127,1.34318,1.34059,1.34097
2013-02-20 08:00:00,1.34095,1.34312,1.3375,1.33763
2013-02-20 12:00:00,1.33762,1.33964,1.33619,1.33694
2013-02-20 16:00:00,1.33694,1.33738,1.3274,1.32837
2013-02-20 20:00:00,1.32833,1.32889,1.32705,1.32727
2013-02-21 00:00:00,1.32729,1.32891,1.32575,1.32633
2013-02-21 04:00:00,1.3263,1.32762,1.3235,1.32598
2013-02-21 08:00:00,1.32594,1.32674,1.31683,1.31812
2013-02-21 12:00:00,1.3181,1.32281,1.31698,1.32214
2013-02-21 16:00:00,1.32214,1.32312,1.31606,1.31702
2013-02-21 20:00:00,1.31702,1.31949,1.31698,1.3192
2013-02-22 00:00:00,1.3192,1.32103,1.31828,1.32084
2013-02-22 04:00:00,1.32083,1.32221,1.32017,1.32125
2013-02-22 08:00:00,1.32125,1.32442,1.31594,1.3169
2013-02-22 12:00:00,1.31691,1.31955,1.3145,1.31614
2013-02-22 16:00:00,1.31613,1.31919,1.31603,1.3179
2013-02-22 20:00:00,1.31789,1.31904,1.31757,1.31902
2013-02-24 20:00:00,1.32154,1.32175,1.31856,1.31911
2013-02-25 00:00:00,1.31912,1.31934,1.31812,1.31882
2013-02-25 04:00:00,1.3188,1.32235,1.31854,1.32212
2013-02-25 08:00:00,1.32212,1.32746,1.3217,1.32676
2013-02-25 12:00:00,1.32676,1.33171,1.32114,1.32132
2013-02-25 16:00:00,1.32137,1.32256,1.30793,1.3121
2013-02-25 20:00:00,1.3121,1.31228,1.30471,1.30659
2013-02-26 00:00:00,1.30661,1.3089,1.30557,1.30626
2013-02-26 04:00:00,1.30625,1.3071,1.3018,1.30494
2013-02-26 08:00:00,1.30493,1.31187,1.30486,1.30764
2013-02-26 12:00:00,1.30763,1.31176,1.30395,1.30724
2013-02-26 16:00:00,1.30724,1.30753,1.30365,1.30542
2013-02-26 20:00:00,1.30541,1.30697,1.30522,1.30672
2013-02-27 00:00:00,1.30673,1.30739,1.3041,1.30644
2013-02-27 04:00:00,1.30644,1.30942,1.30516,1.3093
2013-02-27 08:00:00,1.30931,1.31215,1.30694,1.31053
2013-02-27 12:00:00,1.31053,1.31289,1.30669,1.3109
2013-02-27 16:00:00,1.31093,1.31404,1.30836,1.31259
2013-02-27 20:00:00,1.3126,1.31615,1.31232,1.31549
2013-02-28 00:00:00,1.31551,1.31579,1.31392,1.31461
2013-02-28 04:00:00,1.31461,1.31568,1.31316,1.31426
2013-02-28 08:00:00,1.31424,1.31486,1.3096,1.31171
2013-02-28 12:00:00,1.31173,1.3137,1.30578,1.30731
2013-02-28 16:00:00,1.30731,1.30934,1.30613,1.30629
2013-02-28 20:00:00,1.30629,1.30682,1.30531,1.30606
2013-03-01 00:00:00,1.30601,1.30774,1.30577,1.30758
2013-03-01 04:00:00,1.30758,1.30836,1.306,1.30759
2013-03-01 08:00:00,1.30757,1.3101,1.30135,1.30177
2013-03-01 12:00:00,1.30177,1.30197,1.29664,1.29834
2013-03-01 16:00:00,1.29832,1.30403,1.29751,1.30181
2013-03-01 20:00:00,1.30179,1.30272,1.30159,1.30178
2013-03-03 20:00:00,1.30121,1.30307,1.30045,1.30157
2013-03-04 00:00:00,1.30154,1.30292,1.30015,1.30238
2013-03-04 04:00:00,1.30239,1.30268,1.29868,1.30081
2013-03-04 08:00:00,1.30085,1.30195,1.29819,1.29986
2013-03-04 12:00:00,1.29984,1.30186,1.29831,1.30091
2013-03-04 16:00:00,1.30092,1.30288,1.29855,1.30232
2013-03-04 20:00:00,1.30232,1.30404,1.30156,1.30347
2013-03-05 00:00:00,1.30348,1.30377,1.30231,1.3034
2013-03-05 04:00:00,1.3034,1.30491,1.3025,1.30466
2013-03-05 08:00:00,1.30463,1.3075,1.30191,1.3035
2013-03-05 12:00:00,1.30352,1.30551,1.3011,1.30253
2013-03-05 16:00:00,1.30254,1.30506,1.30133,1.30413
2013-03-05 20:00:00,1.30413,1.30539,1.30391,1.30471
2013-03-06 00:00:00,1.30472,1.30689,1.30464,1.30644
2013-03-06 04:00:00,1.30645,1.307,1.30448,1.30506
2013-03-06 08:00:00,1.30508,1.30649,1.30235,1.3043
2013-03-06 12:00:00,1.30435,1.30447,1.2988,1.29994
2013-03-06 16:00:00,1.29994,1.30088,1.29825,1.29946
2013-03-06 20:00:00,1.29946,1.29946,1.29646,1.29777
2013-03-07 00:00:00,1.29777,1.29955,1.29746,1.29942
2013-03-07 04:00:00,1.29942,1.2997,1.2984,1.2995
2013-03-07 08:00:00,1.29949,1.30437,1.29938,1.30183
2013-03-07 12:00:00,1.30183,1.3116,1.29901,1.30822
2013-03-07 16:00:00,1.30821,1.31181,1.30815,1.31079
2013-03-07 20:00:00,1.31079,1.31149,1.31005,1.31077
2013-03-08 00:00:00,1.31077,1.31087,1.30869,1.30966
2013-03-08 04:00:00,1.30966,1.30988,1.30794,1.30869
2013-03-08 08:00:00,1.30869,1.31343,1.30829,1.31114
2013-03-08 12:00:00,1.31112,1.31135,1.29548,1.2981
2013-03-08 16:00:00,1.2981,1.30157,1.29569,1.30021
2013-03-08 20:00:00,1.30024,1.30129,1.29954,1.30042
2013-03-10 20:00:00,1.29857,1.30034,1.29793,1.29873
2013-03-11 00:00:00,1.29873,1.30089,1.29837,1.30052
2013-03-11 04:00:00,1.30054,1.30238,1.29965,1.30074
2013-03-11 08:00:00,1.3007,1.30179,1.2992,1.30003
2013-03-11 12:00:00,1.30004,1.30158,1.29881,1.30137
2013-03-11 16:00:00,1.30139,1.3042,1.3007,1.30361
2013-03-11 20:00:00,1.30361,1.30529,1.30257,1.30322
2013-03-12 00:00:00,1.30319,1.30379,1.30236,1.30243
2013-03-12 04:00:00,1.30246,1.30327,1.30025,1.30052
2013-03-12 08:00:00,1.30053,1.30235,1.29913,1.30099
2013-03-12 12:00:00,1.30101,1.30742,1.30066,1.30204
2013-03-12 16:00:00,1.30203,1.30379,1.3014,1.30315
2013-03-12 20:00:00,1.30315,1.30381,1.30226,1.30302
2013-03-13 00:00:00,1.30301,1.3041,1.30247,1.30371
2013-03-13 04:00:00,1.30371,1.30646,1.30347,1.30615
2013-03-13 08:00:00,1.30615,1.30644,1.29954,1.30043
2013-03-13 12:00:00,1.30044,1.30141,1.29234,1.29487
2013-03-13 16:00:00,1.29486,1.29709,1.29437,1.2956
2013-03-13 20:00:00,1.2956,1.29631,1.29517,1.29591
2013-03-14 00:00:00,1.29591,1.29811,1.29529,1.29548
2013-03-14 04:00:00,1.29548,1.29682,1.29437,1.29562
2013-03-14 08:00:00,1.29561,1.29768,1.29156,1.29221
2013-03-14 12:00:00,1.2922,1.29818,1.29112,1.29801
2013-03-14 16:00:00,1.29801,1.30299,1.29678,1.30059
2013-03-14 20:00:00,1.30058,1.30151,1.2999,1.30118
2013-03-15 00:00:00,1.30117,1.30219,1.30023,1.30114
2013-03-15 04:00:00,1.30115,1.30413,1.30102,1.30336
2013-03-15 08:00:00,1.30336,1.30696,1.30104,1.30604
2013-03-15 12:00:00,1.30603,1.31058,1.30472,1.30656
2013-03-15 16:00:00,1.30656,1.30674,1.3048,1.30589
2013-03-15 20:00:00,1.30587,1.30767,1.30586,1.30743
2013-03-17 20:00:00,1.29052,1.2931,1.2888,1.28907
2013-03-18 00:00:00,1.28907,1.29135,1.2888,1.2911
2013-03-18 04:00:00,1.2911,1.29274,1.28817,1.29215
2013-03-18 08:00:00,1.29216,1.29751,1.29204,1.29454
2013-03-18 12:00:00,1.29456,1.29722,1.29195,1.29583
2013-03-18 16:00:00,1.29581,1.2994,1.2924,1.29301
2013-03-18 20:00:00,1.29301,1.29678,1.29286,1.29434
2013-03-19 00:00:00,1.29435,1.29651,1.29352,1.29536
2013-03-19 04:00:00,1.29535,1.29694,1.29344,1.29452
2013-03-19 08:00:00,1.29452,1.29531,1.29169,1.29421
2013-03-19 12:00:00,1.29421,1.29608,1.2887,1.28874
2013-03-19 16:00:00,1.28874,1.29006,1.28466,1.28876
2013-03-19 20:00:00,1.28877,1.28986,1.28566,1.28638
2013-03-20 00:00:00,1.28639,1.28787,1.28634,1.28745
2013-03-20 04:00:00,1.28747,1.291,1.28689,1.2902
2013-03-20 08:00:00,1.2902,1.29327,1.28796,1.29107
2013-03-20 12:00:00,1.29104,1.29721,1.29096,1.29495
2013-03-20 16:00:00,1.29495,1.29738,1.29331,1.29415
2013-03-20 20:00:00,1.29414,1.29445,1.29285,1.2939
2013-03-21 00:00:00,1.29391,1.29551,1.2933,1.29486
2013-03-21 04:00:00,1.29486,1.29502,1.29286,1.2932
2013-03-21 08:00:00,1.29321,1.29321,1.28799,1.29158
2013-03-21 12:00:00,1.2916,1.29414,1.2883,1.29273
2013-03-21 16:00:00,1.29273,1.29273,1.28872,1.28961
2013-03-21 20:00:00,1.28961,1.29066,1.28906,1.2903
2013-03-22 00:00:00,1.29031,1.29164,1.29018,1.2915
2013-03-22 04:00:00,1.29149,1.29235,1.2888,1.29006
2013-03-22 08:00:00,1.29006,1.29659,1.28952,1.29477
2013-03-22 12:00:00,1.29478,1.30074,1.2936,1.29956
2013-03-22 16:00:00,1.29953,1.29972,1.29732,1.29842
2013-03-22 20:00:00,1.29841,1.30068,1.29836,1.29881
2013-03-24 20:00:00,1.29475,1.30474,1.29448,1.30185
2013-03-25 00:00:00,1.30185,1.30472,1.30126,1.30295
2013-03-25 04:00:00,1.30295,1.30479,1.29867,1.29963
2013-03-25 08:00:00,1.29961,1.30191,1.2982,1.29915
2013-03-25 12:00:00,1.29917,1.29938,1.2865,1.28815
2013-03-25 16:00:00,1.28814,1.2886,1.28342,1.28524
2013-03-25 20:00:00,1.28524,1.28608,1.28436,1.2857
2013-03-26 00:00:00,1.2857,1.28718,1.28544,1.28674
2013-03-26 04:00:00,1.28675,1.28847,1.28565,1.28594
2013-03-26 08:00:00,1.28595,1.28826,1.28405,1.28523
2013-03-26 12:00:00,1.28522,1.28887,1.28313,1.28578
2013-03-26 16:00:00,1.28577,1.28632,1.2842,1.28585
2013-03-26 20:00:00,1.28585,1.2865,1.28525,1.28605
2013-03-27 00:00:00,1.28609,1.28665,1.28405,1.2842
2013-03-27 04:00:00,1.2842,1.28547,1.28177,1.28242
2013-03-27 08:00:00,1.28242,1.28476,1.27695,1.27695
2013-03-27 12:00:00,1.27694,1.27871,1.27539,1.27811
2013-03-27 16:00:00,1.2781,1.2788,1.27635,1.27725
2013-03-27 20:00:00,1.27726,1.27852,1.27715,1.27742
2013-03-28 00:00:00,1.27746,1.27908,1.27746,1.27791
2013-03-28 04:00:00,1.27791,1.28139,1.2778,1.27887
2013-03-28 08:00:00,1.27888,1.28175,1.27556,1.2809
2013-03-28 12:00:00,1.2809,1.28437,1.27936,1.28411
2013-03-28 16:00:00,1.28413,1.28413,1.2811,1.28189
2013-03-28 20:00:00,1.28188,1.28221,1.28112,1.28142
2013-03-29 00:00:00,1.28137,1.28368,1.28115,1.28272
2013-03-29 04:00:00,1.28274,1.28313,1.27944,1.28119
2013-03-29 08:00:00,1.2812,1.28259,1.28119,1.2823
2013-03-29 12:00:00,1.28229,1.28247,1.28131,1.2815
2013-03-29 16:00:00,1.28148,1.28242,1.2811,1.28199
2013-03-29 20:00:00,1.28199,1.28219,1.28157,1.28184
2013-03-31 20:00:00,1.28029,1.2812,1.28,1.28051
2013-04-01 00:00:00,1.28051,1.28067,1.27713,1.27816
2013-04-01 04:00:00,1.27818,1.28173,1.27756,1.28142
2013-04-01 08:00:00,1.28143,1.28262,1.28074,1.28129
2013-04-01 12:00:00,1.2813,1.28666,1.28021,1.28573
2013-04-01 16:00:00,1.28572,1.28604,1.28445,1.2846
2013-04-01 20:00:00,1.2846,1.28522,1.28399,1.28485
2013-04-02 00:00:00,1.28483,1.28777,1.28462,1.28679
2013-04-02 04:00:00,1.2868,1.28732,1.28441,1.28558
2013-04-02 08:00:00,1.28556,1.28622,1.28245,1.28345
2013-04-02 12:00:00,1.28345,1.28461,1.28121,1.28355
2013-04-02 16:00:00,1.28355,1.28367,1.28096,1.28151
2013-04-02 20:00:00,1.2815,1.28267,1.28138,1.2819
2013-04-03 00:00:00,1.2819,1.28197,1.2795,1.28058
2013-04-03 04:00:00,1.28056,1.28102,1.27898,1.2802
2013-04-03 08:00:00,1.28022,1.2836,1.28016,1.28286
2013-04-03 12:00:00,1.28287,1.28639,1.28245,1.28473
2013-04-03 16:00:00,1.28472,1.28532,1.28356,1.28471
2013-04-03 20:00:00,1.2847,1.28534,1.28407,1.28489
2013-04-04 00:00:00,1.2849,1.28525,1.284,1.28482
2013-04-04 04:00:00,1.28482,1.28494,1.27991,1.28
2013-04-04 08:00:00,1.27999,1.28224,1.27828,1.28118
2013-04-04 12:00:00,1.28118,1.28796,1.27468,1.28532
